term,score,date
parnell,1.7823643254692236,1874
meeting,1.223277063005666,1874
county,1.139814693511755,1874
rule,1.0899053847058848,1874
home,1.0151099111229211,1874
gentlemen,1.0,1874
several,1.0,1874
west,1.0,1874
john,0.9603831387249842,1874
evening,0.7405684773765152,1874
captain,0.6740196812122551,1874
public,0.6516858563558505,1874
taken,0.5410891757806027,1874
irish,0.34462592309223544,1874
new,0.27868302218245733,1874
