term,score,date
body,1.1806811829859791,1874
gentlemen,1.0,1874
new,1.0,1874
several,1.0,1874
voice,1.0,1874
west,1.0,1874
meeting,0.9862000856471131,1874
home rule,0.8481286403599125,1874
rule,0.8308618898831555,1874
home,0.7559759053816757,1874
evening,0.5513416914565037,1874
public,0.508652360396191,1874
county,0.471535221143913,1874
taken,0.4584272049742839,1874
irish,0.30282425039104083,1874
parnell,0.3006933378891317,1874
